"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"10006579","2006-01-04T00:00:00.000","09:15:00","2006-01-04T00:00:00.000","17:30:00","18","2006-01-05T00:00:00.000","341","PETIT LARCENY","343","LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990029","215482","(null)","(null)","(null)",,"40.758124","-73.979137","(40.758124, -73.979137)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006581","2005-11-08T00:00:00.000","12:00:00",,"(null)","18","2006-01-05T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988855","217773","(null)","(null)","(null)",,"40.764413","-73.983376","(40.764413, -73.983376)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006582","2006-01-06T00:00:00.000","00:40:00","2006-01-06T00:00:00.000","00:51:00","18","2006-01-06T00:00:00.000","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","ATTEMPTED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992266","217123","(null)","(null)","(null)",,"40.762626","-73.971063","(40.762626, -73.971063)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006583","2006-01-06T00:00:00.000","00:05:00","2006-01-06T00:00:00.000","00:05:00","18","2006-01-06T00:00:00.000","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987595","216089","(null)","(null)","(null)",,"40.75979018","-73.98792558","(40.75979018, -73.98792558)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006584","2006-01-05T00:00:00.000","20:55:00",,"(null)","18","2006-01-05T00:00:00.000","109","GRAND LARCENY","433","LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","MANHATTAN","INSIDE","SMALL MERCHANT","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988256","216612","(null)","UNKNOWN","M",,"40.761227","-73.985536","(40.761227, -73.985536)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006588","2006-01-06T00:00:00.000","09:15:00",,"(null)","18","2006-01-06T00:00:00.000","109","GRAND LARCENY","415","LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","990567","217741","(null)","BLACK","M","1","40.76432287","-73.97719604","(40.76432287, -73.97719604)","PATROL BORO MAN SOUTH","57 STREET","25-44","WHITE","F"
"10006589","2006-01-06T00:00:00.000","08:46:00",,"(null)","18","2006-01-06T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","988353","217918","(null)","BLACK","M","1","40.76481845","-73.98518947","(40.76481845, -73.98518947)","PATROL BORO MAN SOUTH","59 ST.-COLUMBUS CIRCLE","45-64","WHITE","M"
"10006590","2006-01-04T00:00:00.000","12:45:00","2006-01-04T00:00:00.000","13:00:00","19","2006-01-04T00:00:00.000","109","GRAND LARCENY","415","LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","MANHATTAN","(null)","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","993316","217435","(null)","(null)","(null)",,"40.76348059","-73.96727274","(40.76348059, -73.96727274)","PATROL BORO MAN NORTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","F"
"10006591","2006-01-05T00:00:00.000","02:20:00",,"(null)","19","2006-01-05T00:00:00.000","118","DANGEROUS WEAPONS","793","WEAPONS POSSESSION 3","COMPLETED","FELONY","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","994740","222113","(null)","(null)","(null)",,"40.77631891","-73.96212495","(40.77631891, -73.96212495)","PATROL BORO MAN NORTH","(null)","(null)","UNKNOWN","E"
"10006592","2006-01-04T00:00:00.000","11:30:00",,"(null)","19","2006-01-04T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","995328","218555","(null)","UNKNOWN","M",,"40.766554","-73.960005","(40.766554, -73.960005)","PATROL BORO MAN NORTH","(null)","(null)","UNKNOWN","D"
"10006593","2006-01-03T00:00:00.000","18:00:00",,"17:30:00","19","2006-01-04T00:00:00.000","365","ADMINISTRATIVE CODE","878","ADM.CODE,UNCLASSIFIED MISDEMEA","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","993345","218014","25-44","WHITE","M",,"40.765072","-73.967167","(40.765072, -73.967167)","PATROL BORO MAN NORTH","(null)","45-64","WHITE","F"
"10006594","2006-01-03T00:00:00.000","20:45:00","2006-01-04T00:00:00.000","07:30:00","19","2006-01-04T00:00:00.000","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998915","223480","(null)","(null)","(null)",,"40.78006502","-73.94704778","(40.78006502, -73.94704778)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","M"
"10006595","2005-01-05T00:00:00.000","10:00:00","2006-01-05T00:00:00.000","10:37:00","19","2006-01-05T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997321","225718","(null)","(null)","(null)",,"40.786211","-73.952798","(40.786211, -73.952798)","PATROL BORO MAN NORTH","(null)","45-64","WHITE","F"
"10006596","2006-01-05T00:00:00.000","17:30:00","2006-01-05T00:00:00.000","17:40:00","19","2006-01-05T00:00:00.000","105","ROBBERY","397","ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN","(null)","PARK/PLAYGROUND","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998117","219619","(null)","UNKNOWN","M",,"40.76946888","-73.94993716","(40.76946888, -73.94993716)","PATROL BORO MAN NORTH","(null)","(null)","ASIAN / PACIFIC ISLANDER","M"
"10006598","2006-01-05T00:00:00.000","19:30:00","2006-01-05T00:00:00.000","19:35:00","19","2006-01-05T00:00:00.000","109","GRAND LARCENY","433","LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992358","217816","(null)","(null)","(null)",,"40.764528","-73.970727","(40.764528, -73.970727)","PATROL BORO MAN NORTH","(null)","(null)","UNKNOWN","D"
"10006599","2005-12-26T00:00:00.000","13:00:00","2005-12-26T00:00:00.000","13:00:00","19","2006-01-04T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","995851","219498","18-24","AMERICAN INDIAN/ALASKAN NATIVE","M",,"40.769141","-73.958116","(40.769141, -73.958116)","PATROL BORO MAN NORTH","(null)","(null)","UNKNOWN","D"
"10006600","2006-01-05T00:00:00.000","14:10:00","2006-01-05T00:00:00.000","14:20:00","19","2006-01-05T00:00:00.000","341","PETIT LARCENY","335","LARCENY,PETIT FROM TRUCK","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","994708","218899","(null)","(null)","(null)",,"40.767499","-73.962242","(40.767499, -73.962242)","PATROL BORO MAN NORTH","(null)","UNKNOWN","UNKNOWN","D"
"10006601","2006-01-03T00:00:00.000","00:00:00","2006-01-04T00:00:00.000","00:00:00","19","2006-01-05T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997819","223787","(null)","(null)","(null)",,"40.780911","-73.951001","(40.780911, -73.951001)","PATROL BORO MAN NORTH","(null)","45-64","WHITE","F"
"10006603","2006-01-05T00:00:00.000","21:00:00",,"(null)","19","2006-01-05T00:00:00.000","359","OFFENSES AGAINST PUBLIC ADMINI","750","RESISTING ARREST","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998200","224473","(null)","(null)","(null)",,"40.782792","-73.949626","(40.782792, -73.949626)","PATROL BORO MAN NORTH","(null)","(null)","UNKNOWN","D"
"10006608","2006-01-05T00:00:00.000","14:45:00","2006-01-05T00:00:00.000","15:00:00","19","2006-01-05T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","994409","221517","(null)","(null)","(null)",,"40.774686","-73.963319","(40.774686, -73.963319)","PATROL BORO MAN NORTH","(null)","25-44","WHITE HISPANIC","M"
"10006609","2005-12-20T00:00:00.000","16:00:00","2005-12-21T00:00:00.000","17:00:00","19","2006-01-05T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","994655","222484","(null)","(null)","(null)",,"40.77734","-73.962429","(40.77734, -73.962429)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","F"
"10006610","2006-01-04T00:00:00.000","21:00:00","2006-01-05T00:00:00.000","07:50:00","19","2006-01-05T00:00:00.000","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996250","222206","(null)","(null)","(null)",,"40.776574","-73.95667","(40.776574, -73.95667)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","M"
"10006611","2006-01-02T00:00:00.000","03:00:00","2006-01-02T00:00:00.000","05:30:00","19","2006-01-02T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","994582","218671","(null)","(null)","(null)",,"40.766872","-73.962699","(40.766872, -73.962699)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","M"
"10006612","2006-01-02T00:00:00.000","17:00:00","2006-01-02T00:00:00.000","18:00:00","19","2006-01-02T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998193","223728","(null)","(null)","(null)",,"40.780747","-73.949651","(40.780747, -73.949651)","PATROL BORO MAN NORTH","(null)","18-24","UNKNOWN","F"
"10006617","2005-12-27T00:00:00.000","00:00:00","2006-01-05T00:00:00.000","15:00:00","19","2006-01-05T00:00:00.000","109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996910","222142","(null)","(null)","(null)",,"40.776396","-73.954287","(40.776396, -73.954287)","PATROL BORO MAN NORTH","(null)","25-44","WHITE HISPANIC","F"
"10006618","2006-01-03T00:00:00.000","16:30:00","2006-01-04T00:00:00.000","13:30:00","19","2006-01-04T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997026","220846","(null)","(null)","(null)",,"40.77284","-73.953871","(40.77284, -73.953871)","PATROL BORO MAN NORTH","(null)","45-64","WHITE","F"
"10006619","2005-11-21T00:00:00.000","00:00:00","2005-12-22T00:00:00.000","00:00:00","19","2006-01-03T00:00:00.000","109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996526","221448","(null)","(null)","(null)",,"40.774494","-73.955677","(40.774494, -73.955677)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","M"
"10006620","2005-12-18T00:00:00.000","00:00:00",,"(null)","19","2006-01-04T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996110","219193","(null)","(null)","(null)",,"40.768303","-73.95718","(40.768303, -73.95718)","PATROL BORO MAN NORTH","(null)","(null)","WHITE","M"
"10006621","2005-12-27T00:00:00.000","12:22:00","2005-12-30T00:00:00.000","13:00:00","19","2006-01-04T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","ATTEMPTED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997304","222853","(null)","(null)","(null)",,"40.778348","-73.952863","(40.778348, -73.952863)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","M"
"10006622","2006-01-04T00:00:00.000","20:00:00","2006-01-04T00:00:00.000","20:33:00","19","2006-01-04T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996783","221911","45-64","WHITE","M",,"40.775763","-73.954748","(40.775763, -73.954748)","PATROL BORO MAN NORTH","(null)","45-64","WHITE","F"
"10006623","2006-01-05T00:00:00.000","19:30:00","2006-01-05T00:00:00.000","20:00:00","19","2006-01-05T00:00:00.000","109","GRAND LARCENY","407","LARCENY,GRAND BY DISHONEST EMP","COMPLETED","FELONY","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","993570","216846","18-24","WHITE","M",,"40.761865","-73.966355","(40.761865, -73.966355)","PATROL BORO MAN NORTH","(null)","25-44","BLACK","F"
"10006624","2005-07-27T00:00:00.000","12:00:00","2006-01-04T00:00:00.000","20:00:00","19","2006-01-05T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","993944","216788","25-44","WHITE","F",,"40.761706","-73.965005","(40.761706, -73.965005)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","F"
"10006625","2005-06-15T00:00:00.000","00:00:00","2005-10-03T00:00:00.000","00:00:00","19","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","995696","224364","(null)","(null)","(null)",,"40.782498","-73.958666","(40.782498, -73.958666)","PATROL BORO MAN NORTH","(null)","65+","WHITE","F"
"10006626","2006-01-04T00:00:00.000","20:25:00","2006-01-04T00:00:00.000","20:30:00","19","2006-01-05T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997701","224301","25-44","BLACK","M",,"40.782321","-73.951429","(40.782321, -73.951429)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","F"
"10006627","2006-01-04T00:00:00.000","22:35:00",,"(null)","19","2006-01-04T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996783","221911","45-64","WHITE","M",,"40.775763","-73.954748","(40.775763, -73.954748)","PATROL BORO MAN NORTH","(null)","45-64","WHITE","F"
"10006628","2005-12-30T00:00:00.000","13:30:00","2006-01-03T00:00:00.000","12:45:00","19","2006-01-04T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992074","217826","65+","WHITE","M",,"40.764557","-73.971755","(40.764557, -73.971755)","PATROL BORO MAN NORTH","(null)","65+","WHITE","M"
"10006629","2006-01-03T00:00:00.000","12:00:00","2006-01-03T00:00:00.000","13:10:00","19","2006-01-03T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997701","224301","25-44","WHITE","M",,"40.782321","-73.951429","(40.782321, -73.951429)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","F"
"10006630","2006-01-03T00:00:00.000","17:15:00",,"(null)","19","2006-01-04T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","999412","222905","25-44","WHITE","M",,"40.77848596","-73.94525452","(40.77848596, -73.94525452)","PATROL BORO MAN NORTH","(null)","(null)","WHITE","F"
"10006631","2006-01-05T00:00:00.000","20:04:00","2006-01-05T00:00:00.000","20:59:00","19","2006-01-05T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996632","220135","(null)","UNKNOWN","F",,"40.770888","-73.955296","(40.770888, -73.955296)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","F"
"10006632","2006-01-06T00:00:00.000","11:27:00","2006-01-06T00:00:00.000","11:30:00","19","2006-01-06T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998458","223432","(null)","(null)","(null)",,"40.779936","-73.948694","(40.779936, -73.948694)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","F"
"10006634","2005-12-29T00:00:00.000","20:00:00","2005-12-31T00:00:00.000","08:00:00","19","2006-01-03T00:00:00.000","107","BURGLARY","224","BURGLARY,RESIDENCE,UNKNOWN TIM","ATTEMPTED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998846","222620","(null)","(null)","(null)",,"40.777707","-73.947297","(40.777707, -73.947297)","PATROL BORO MAN NORTH","(null)","45-64","WHITE","F"
"10006636","2006-01-05T00:00:00.000","00:00:00","2006-01-05T00:00:00.000","00:00:00","19","2006-01-05T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998067","223500","45-64","WHITE","M",,"40.780123","-73.950109","(40.780123, -73.950109)","PATROL BORO MAN NORTH","(null)","25-44","WHITE","F"
"10006637","2005-12-14T00:00:00.000","14:15:00",,"(null)","20","2006-01-04T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","PUBLIC SCHOOL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990384","223906","(null)","WHITE HISPANIC","F",,"40.781245","-73.977851","(40.781245, -73.977851)","PATROL BORO MAN NORTH","(null)","45-64","WHITE","F"
